name,violent_crime,_TARGET_
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Camping World - Avondale,,2.0
Kamper City,,3.5
Kamper City,,3.5
Kamper City,,3.5
Kamper City,,3.5
Kamper City,,3.5
Kamper City,,3.5
Kamper City,,3.5
Kamper City,,3.5
RV Master Techs,,4.5
RV Master Techs,,4.5
RV Master Techs,,4.5
RV Master Techs,,4.5
RV Master Techs,,4.5
RV Master Techs,,4.5
RV Master Techs,,4.5
Spectrac Suspension Center,,5.0
Spectrac Suspension Center,,5.0
Spectrac Suspension Center,,5.0
Spectrac Suspension Center,,5.0
Zia Hitch and Trailer Repair,,5.0
Zia Hitch and Trailer Repair,,5.0
Zia Hitch and Trailer Repair,,5.0
Zia Hitch and Trailer Repair,,5.0
Zia Hitch and Trailer Repair,,5.0
Premium Coach Group,,2.5
Premium Coach Group,,2.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Desert Shadows RV Resort,5659.0,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Boulder Beach Campground,,3.5
Red Mountain RV Resort - Rentals and Sales,,4.5
Red Mountain RV Resort - Rentals and Sales,,4.5
Red Mountain RV Resort - Rentals and Sales,,4.5
Red Mountain RV Resort - Rentals and Sales,,4.5
Red Mountain RV Resort - Rentals and Sales,,4.5
Red Mountain RV Resort - Rentals and Sales,,4.5
Red Mountain RV Resort - Rentals and Sales,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Brake Masters,,4.5
Davenport Diesel,,3.0
Davenport Diesel,,3.0
Davenport Diesel,,3.0
Davenport Diesel,,3.0
Auto Repair Clinic,,4.5
Auto Repair Clinic,,4.5
Auto Repair Clinic,,4.5
Auto Repair Clinic,,4.5
Auto Repair Clinic,,4.5
Auto Repair Clinic,,4.5
Auto Repair Clinic,,4.5
Auto Repair Clinic,,4.5
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
Dean's Auto Repair,7224.0,4.0
General Quality RV Repair,,4.5
General Quality RV Repair,,4.5
General Quality RV Repair,,4.5
General Quality RV Repair,,4.5
Gregory's Marine & RV,,2.5
Gregory's Marine & RV,,2.5
Gregory's Marine & RV,,2.5
Dave's Mobile RV Service and Construction,,5.0
Dave's Mobile RV Service and Construction,,5.0
Dave's Mobile RV Service and Construction,,5.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
Sahara Rv Center,,3.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
On the Road Again RV Service & Repair,,4.0
JTI-Johns Trailer,,5.0
JTI-Johns Trailer,,5.0
JTI-Johns Trailer,,5.0
JTI-Johns Trailer,,5.0
JTI-Johns Trailer,,5.0
Arrkann Trailer & RV Centre,,2.5
Arrkann Trailer & RV Centre,,2.5
Arrkann Trailer & RV Centre,,2.5
Arrkann Trailer & RV Centre,,2.5
Arrkann Trailer & RV Centre,,2.5
Speedco,,3.5
Speedco,,3.5
Speedco,,3.5
Elks Lodge No 1682,,3.5
Elks Lodge No 1682,,3.5
Elks Lodge No 1682,,3.5
Elks Lodge No 1682,,3.5
Elks Lodge No 1682,,3.5
Elks Lodge No 1682,,3.5
American Wilderness Campground,,2.5
American Wilderness Campground,,2.5
American Wilderness Campground,,2.5
American Wilderness Campground,,2.5
American Wilderness Campground,,2.5
American Wilderness Campground,,2.5
American Wilderness Campground,,2.5
American Wilderness Campground,,2.5
American Wilderness Campground,,2.5
American Wilderness Campground,,2.5
American Wilderness Campground,,2.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
Arizona RV Service,969.0,4.5
CanaDream,,4.0
CanaDream,,4.0
CanaDream,,4.0
CanaDream,,4.0
CanaDream,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Punderson State Park,,4.0
Gene's RV & A/C Repair,,3.5
Gene's RV & A/C Repair,,3.5
Gene's RV & A/C Repair,,3.5
Gene's RV & A/C Repair,,3.5
Gene's RV & A/C Repair,,3.5
Gene's RV & A/C Repair,,3.5
Gene's RV & A/C Repair,,3.5
Gene's RV & A/C Repair,,3.5
Gene's RV & A/C Repair,,3.5
Gene's RV & A/C Repair,,3.5
Gene's RV & A/C Repair,,3.5
Gene's RV & A/C Repair,,3.5
Gene's RV & A/C Repair,,3.5
RV Phoenix,,1.0
RV Phoenix,,1.0
RV Phoenix,,1.0
ISSCO Generators,,3.5
ISSCO Generators,,3.5
ISSCO Generators,,3.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
El Monte RV Rentals & Sales,1394.0,2.5
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Tom's Camperland,,4.0
Accurate Mobile Mechanics,,2.0
Accurate Mobile Mechanics,,2.0
Accurate Mobile Mechanics,,2.0
Accurate Mobile Mechanics,,2.0
Accurate Mobile Mechanics,,2.0
Accurate Mobile Mechanics,,2.0
Accurate Mobile Mechanics,,2.0
Accurate Mobile Mechanics,,2.0
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Don's D.I. Auto and Truck Service,,3.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Unlimited Collision & RV,,4.5
Affordable RV Service and Repair,,4.0
Affordable RV Service and Repair,,4.0
Affordable RV Service and Repair,,4.0
Affordable RV Service and Repair,,4.0
Affordable RV Service and Repair,,4.0
Affordable RV Service and Repair,,4.0
Affordable RV Service and Repair,,4.0
Affordable RV Service and Repair,,4.0
Affordable RV Service and Repair,,4.0
Affordable RV Service and Repair,,4.0
Affordable RV Service and Repair,,4.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Happy Hal's LLC,,5.0
Penske  Used Truck Center,,1.0
Penske  Used Truck Center,,1.0
Penske  Used Truck Center,,1.0
Prairie Pines Campground,,5.0
Prairie Pines Campground,,5.0
Prairie Pines Campground,,5.0
Prairie Pines Campground,,5.0
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Apollo Motorhome Holidays,,2.5
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Hitchin' Post Rv Park & Motel,,4.0
Dune Sport,,4.0
Dune Sport,,4.0
Dune Sport,,4.0
Dune Sport,,4.0
Dune Sport,,4.0
Dune Sport,,4.0
Dune Sport,,4.0
Best Time Rv,,3.5
Best Time Rv,,3.5
Best Time Rv,,3.5
Best Time Rv,,3.5
Best Time Rv,,3.5
Best Time Rv,,3.5
Best Time Rv,,3.5
Best Time Rv,,3.5
Best Time Rv,,3.5
Best Time Rv,,3.5
Best Time Rv,,3.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Las Vegas RaZoR Adventures,,4.5
Sun City RV,219.0,3.0
Sun City RV,219.0,3.0
Sun City RV,219.0,3.0
Sun City RV,219.0,3.0
Sun City RV,219.0,3.0
Sun City RV,219.0,3.0
Sun City RV,219.0,3.0
Sun City RV,219.0,3.0
Sun City RV,219.0,3.0
Sun City RV,219.0,3.0
Sun City RV,219.0,3.0
Sun City RV,219.0,3.0
Sun City RV,219.0,3.0
Sun City RV,219.0,3.0
Sun City RV,219.0,3.0
Desert Diesel Repair,,3.0
Arizona RV Salvage,,4.0
Skiwi Rentals,,5.0
Cruise America,,3.0
Desert Diesel Repair,,3.0
Desert Diesel Repair,,3.0
Desert Diesel Repair,,3.0
Desert Diesel Repair,,3.0
Desert Diesel Repair,,3.0
Desert Diesel Repair,,3.0
Desert Diesel Repair,,3.0
Desert Diesel Repair,,3.0
Desert Diesel Repair,,3.0
Greg's Truck & Auto Repair,,5.0
Greg's Truck & Auto Repair,,5.0
Greg's Truck & Auto Repair,,5.0
Greg's Truck & Auto Repair,,5.0
Greg's Truck & Auto Repair,,5.0
Greg's Truck & Auto Repair,,5.0
Greg's Truck & Auto Repair,,5.0
Greg's Truck & Auto Repair,,5.0
Greg's Truck & Auto Repair,,5.0
Greg's Truck & Auto Repair,,5.0
Greg's Truck & Auto Repair,,5.0
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
Las Vegas RV Resort,,3.5
