name,address,latitude,longitude,categories,review_stars,"KNeighbors(latitude, longitude)",review_stars,"""rv"" in categories","KNeighbors(Latitude, Longitude)","""world"" in Results Snippets","""camping"" in Results Snippets","""camping"" in Title of the First Result","""camping"" in Results Titles","""world rv"" in Results Titles","""motorhomes"" in Results Snippets","""campers"" in Results Snippets","""accessories"" in Results Titles","""rated based"" in Results Snippets","""parts accessories"" in Results Snippets","""5th wheels"" in Results Snippets","""sale"" in Results Titles","""based"" in Results Snippets","""service center"" in Title of the First Result","""rvs"" in Results Titles","""buy"" in Results Snippets","""dealer"" in Results Titles","""inventory"" in Results Snippets","""travel"" in Results Titles","KNeighbors(LAT, LONG)",Number of Related Links,day(Website Creation Date),month(Website Creation Date),"""service"" in Website Description",year(Website Creation Date),Percentile,Number of Website Subdomains,"""rv"" in Website Description",MedianLoadTime,"""camping"" in Website Description","""buy"" in Website Description","""rv dealer"" in Title","""dealer"" in Title",Number of Connections to Youtube,"""trailers"" in Website Description",month(Domain Update Date),Domain Creation Date - Domain Update Date,Domain Creation Date - Domain Expiry Date,Stopword Count(Associated Keywords),"""pinterest instagram"" in Social Networks",Number of Social Networks,"""facebook"" in Social Networks",Year of Establishment,AdultContent->False,AdultContent->empty,Results From Facebook->False,Results From Facebook->True,Url Split(Company Website).company_website_10->empty,Url Split(Company Website).company_website_10->utm_campaign=Yext%20Directory%20Listing,Url Split(Company Website).company_website_10->utm_medium=organic,Url Split(Company Website).company_website_10->utm_source=moz,_TARGET_
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",5,2.0,5,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",5,2.0,5,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",5,2.0,5,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",5,2.0,5,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",5,2.0,5,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",5,2.0,5,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",5,2.0,5,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",5,2.0,5,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",5,2.0,5,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",1,2.0,1,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",5,2.0,5,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",4,2.0,4,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",5,2.0,5,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
Camping World - Las Vegas,13175 Las Vegas Blvd S,35.9500048533,-115.1785838047,"Campgrounds, Hotels & Travel, Insurance, RV Dealers, Automotive, Financial Services, RV Rental, RV Repair, Auto Repair, Auto Insurance, Auto Parts & Supplies",2,2.0,2,3,2.0,5,7,1,10,5,1,3,1,0,1,1,1,0,1,1,1,2,2,1,2.0,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,1,0,0,0,0,1,2.0
American Mobile Lube,4445 W Reno Ave,36.0969544,-115.2001013,"Oil Change Stations, Automotive, Transmission Repair, RV Repair",5,4.0,5,1,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0,0.0,,,0,,,0.0,0,,0,0,0,0,12.0,0,8.0,-3674.0,-7305.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
American Mobile Lube,4445 W Reno Ave,36.0969544,-115.2001013,"Oil Change Stations, Automotive, Transmission Repair, RV Repair",5,4.0,5,1,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0,0.0,,,0,,,0.0,0,,0,0,0,0,12.0,0,8.0,-3674.0,-7305.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
American Mobile Lube,4445 W Reno Ave,36.0969544,-115.2001013,"Oil Change Stations, Automotive, Transmission Repair, RV Repair",5,4.0,5,1,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0,0.0,,,0,,,0.0,0,,0,0,0,0,12.0,0,8.0,-3674.0,-7305.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
American Mobile Lube,4445 W Reno Ave,36.0969544,-115.2001013,"Oil Change Stations, Automotive, Transmission Repair, RV Repair",1,4.0,1,1,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0,0.0,,,0,,,0.0,0,,0,0,0,0,12.0,0,8.0,-3674.0,-7305.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
American Mobile Lube,4445 W Reno Ave,36.0969544,-115.2001013,"Oil Change Stations, Automotive, Transmission Repair, RV Repair",5,4.0,5,1,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0,0.0,,,0,,,0.0,0,,0,0,0,0,12.0,0,8.0,-3674.0,-7305.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
American Mobile Lube,4445 W Reno Ave,36.0969544,-115.2001013,"Oil Change Stations, Automotive, Transmission Repair, RV Repair",5,4.0,5,1,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0,0.0,,,0,,,0.0,0,,0,0,0,0,12.0,0,8.0,-3674.0,-7305.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
American Mobile Lube,4445 W Reno Ave,36.0969544,-115.2001013,"Oil Change Stations, Automotive, Transmission Repair, RV Repair",5,4.0,5,1,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0,0.0,,,0,,,0.0,0,,0,0,0,0,12.0,0,8.0,-3674.0,-7305.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,4.5
Carl F Statz & Sons,6101 Hogan Rd,43.189946,-89.423594,"Home & Garden, Snow Removal, RV Dealers, Shopping, Local Services, Nurseries & Gardening, Automotive, Sporting Goods, Motorcycle Dealers, Auto Repair, Farming Equipment",4,3.3,4,1,3.225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.175,0.0,,,0,,,0.0,0,,0,0,0,0,,0,2.0,-6169.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,3.5
Carl F Statz & Sons,6101 Hogan Rd,43.189946,-89.423594,"Home & Garden, Snow Removal, RV Dealers, Shopping, Local Services, Nurseries & Gardening, Automotive, Sporting Goods, Motorcycle Dealers, Auto Repair, Farming Equipment",1,3.3,1,1,3.225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.175,0.0,,,0,,,0.0,0,,0,0,0,0,,0,2.0,-6169.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,3.5
Carl F Statz & Sons,6101 Hogan Rd,43.189946,-89.423594,"Home & Garden, Snow Removal, RV Dealers, Shopping, Local Services, Nurseries & Gardening, Automotive, Sporting Goods, Motorcycle Dealers, Auto Repair, Farming Equipment",5,3.3,5,1,3.225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.175,0.0,,,0,,,0.0,0,,0,0,0,0,,0,2.0,-6169.0,-6940.0,0.0,0,1.0,0,,1,0,1,0,1,0,0,0,3.5
State Trailer RV & Outdoor Supply,"8200 W Peoria Ave, Ste 140",33.583853399999995,-112.23486229999999,"Automotive, Trailer Repair, Lighting Fixtures & Equipment, Appliances, Towing, Shopping, Trailer Dealers, Home & Garden, RV Repair, Home Services, Tires",5,4.875,5,1,4.825,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,4.875,0.0,30.0,10.0,0,1997.0,51.0,0.0,0,1461.0,0,0,0,0,0.0,0,8.0,-7244.0,-9130.0,0.0,0,2.0,0,,1,0,0,1,1,0,0,0,5.0
Performance Muffler,"8615 W Kelton Ln, Ste 306",33.6337531,-112.2455737,"Auto Parts & Supplies, RV Dealers, Automotive, Auto Repair, Race Tracks, Arts & Entertainment, Auto Customization",5,5.0,5,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,0.0,,,0,,,0.0,0,,0,0,0,0,9.0,0,2.0,-4023.0,-4749.0,0.0,0,2.0,0,,0,1,1,0,1,0,0,0,5.0
Little Dealer Little Prices,2350 W Deer Valley Rd,33.6846654,-112.109697,"Automotive, Car Dealers, RV Rental, Auto Parts & Supplies, RV Dealers, Auto Repair, RV Repair, Hotels & Travel",5,2.5,5,3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2.5,10.0,10.0,7.0,1,1997.0,77.0,1.0,1,1065.0,0,0,2,3,22.0,0,5.0,-7972.0,-11322.0,1.0,0,3.0,1,,1,0,1,0,1,0,0,0,2.5
Little Dealer Little Prices,2350 W Deer Valley Rd,33.6846654,-112.109697,"Automotive, Car Dealers, RV Rental, Auto Parts & Supplies, RV Dealers, Auto Repair, RV Repair, Hotels & Travel",5,2.5,5,3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2.5,10.0,10.0,7.0,1,1997.0,77.0,1.0,1,1065.0,0,0,2,3,22.0,0,5.0,-7972.0,-11322.0,1.0,0,3.0,1,,1,0,1,0,1,0,0,0,2.5
Little Dealer Little Prices,2350 W Deer Valley Rd,33.6846654,-112.109697,"Automotive, Car Dealers, RV Rental, Auto Parts & Supplies, RV Dealers, Auto Repair, RV Repair, Hotels & Travel",1,2.5,1,3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2.5,10.0,10.0,7.0,1,1997.0,77.0,1.0,1,1065.0,0,0,2,3,22.0,0,5.0,-7972.0,-11322.0,1.0,0,3.0,1,,1,0,1,0,1,0,0,0,2.5
Little Dealer Little Prices,2350 W Deer Valley Rd,33.6846654,-112.109697,"Automotive, Car Dealers, RV Rental, Auto Parts & Supplies, RV Dealers, Auto Repair, RV Repair, Hotels & Travel",1,2.5,1,3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2.5,10.0,10.0,7.0,1,1997.0,77.0,1.0,1,1065.0,0,0,2,3,22.0,0,5.0,-7972.0,-11322.0,1.0,0,3.0,1,,1,0,1,0,1,0,0,0,2.5
Little Dealer Little Prices,2350 W Deer Valley Rd,33.6846654,-112.109697,"Automotive, Car Dealers, RV Rental, Auto Parts & Supplies, RV Dealers, Auto Repair, RV Repair, Hotels & Travel",4,2.5,4,3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2.5,10.0,10.0,7.0,1,1997.0,77.0,1.0,1,1065.0,0,0,2,3,22.0,0,5.0,-7972.0,-11322.0,1.0,0,3.0,1,,1,0,1,0,1,0,0,0,2.5
Fix My RV,9164 W Crocus Dr,33.614789,-112.256417,"Hotels & Travel, RV Repair, RV Dealers, Automotive, Auto Repair, RV Rental",5,4.35,5,3,3.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.35,0.0,,,0,,,0.0,0,,0,0,0,0,0.0,0,6.0,-3405.0,-3652.0,,0,,0,,0,1,0,1,1,0,0,0,4.0
Camping World - Concord,6700 Bruton Smith Blvd,35.3605263279,-80.6924027292,"RV Rental, Auto Repair, Hotels & Travel, Auto Parts & Supplies, RV Parks, RV Repair, RV Dealers, Automotive",1,1.5,1,4,1.5,6,7,1,8,3,0,1,0,0,0,0,2,0,1,2,0,1,0,0,1.5,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,0,1,0,0,0,1,1.5
Camping World - Concord,6700 Bruton Smith Blvd,35.3605263279,-80.6924027292,"RV Rental, Auto Repair, Hotels & Travel, Auto Parts & Supplies, RV Parks, RV Repair, RV Dealers, Automotive",1,1.5,1,4,1.5,6,7,1,8,3,0,1,0,0,0,0,2,0,1,2,0,1,0,0,1.5,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,0,1,0,0,0,1,1.5
Camping World - Concord,6700 Bruton Smith Blvd,35.3605263279,-80.6924027292,"RV Rental, Auto Repair, Hotels & Travel, Auto Parts & Supplies, RV Parks, RV Repair, RV Dealers, Automotive",1,1.5,1,4,1.5,6,7,1,8,3,0,1,0,0,0,0,2,0,1,2,0,1,0,0,1.5,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,0,1,0,0,0,1,1.5
Camping World - Concord,6700 Bruton Smith Blvd,35.3605263279,-80.6924027292,"RV Rental, Auto Repair, Hotels & Travel, Auto Parts & Supplies, RV Parks, RV Repair, RV Dealers, Automotive",1,1.5,1,4,1.5,6,7,1,8,3,0,1,0,0,0,0,2,0,1,2,0,1,0,0,1.5,11.0,28.0,5.0,1,1996.0,41.0,4.0,1,2007.0,2,1,1,1,8.0,1,12.0,-8225.0,-8765.0,1.0,1,5.0,1,1966.0,1,0,0,1,0,0,0,1,1.5
